player_id,first_name,last_name,name,dob,country_id,height,weight,hand,backhand,active,turned_pro,prize_money,wikipedia,age,current_rank,current_rank_points,best_rank,best_rank_date,best_rank_points,best_rank_points_date,current_elo_rank,current_elo_rating,best_elo_rank,best_elo_rank_date,best_elo_rating,best_elo_rating_date,goat_rank,goat_points,weeks_at_no1,titles,big_titles,grand_slams,tour_finals,alt_finals,masters,olympics,player_id.1,matches_won,matches_lost,matches_win_percentage,grand_slam_matches_won,grand_slam_matches_lost,grand_slam_win_percentage,tour_finals_matches_won,tour_finals_matches_lost,tour_finals_win_percentage,alt_finals_matches_won,alt_finals_matches_lost,alt_finals_win_percentage,masters_matches_won,masters_matches_lost,masters_matches_win_percentage,olympics_matches_won,olympics_matches_lost,olympics_matches_win_percentage,atp500_matches_won,atp500_matches_lost,atp500_matches_win_percentage,atp250_matches_won,atp250_matches_lost,atp250_matches_win_percentage,davis_cup_matches_won,davis_cup_matches_lost,davis_cup_matches_win_percentage,team_cups_matches_won,team_cups_matches_lost,team_cups_matches_win_percentage,best_of_3_matches_won,best_of_3_matches_lost,best_of_3_matches_win_percentage,best_of_5_matches_won,best_of_5_matches_lost,best_of_5_matches_win_percentage,hard_matches_won,hard_matches_lost,hard_matches_win_percentage,clay_matches_won,clay_matches_lost,clay_matches_win_percentage,grass_matches_won,grass_matches_lost,grass_matches_win_percentage,carpet_matches_won,carpet_matches_lost,carpet_matches_win_percentage,outdoor_matches_won,outdoor_matches_lost,outdoor_matches_win_percentage,indoor_matches_won,indoor_matches_lost,indoor_matches_win_percentage,deciding_sets_won,deciding_sets_lost,deciding_sets_win_percentage,fifth_sets_won,fifth_sets_lost,fifth_sets_win_percentage,finals_won,finals_lost,finals_win_percentage,vs_no1_won,vs_no1_lost,vs_no1_win_percentage,vs_top5_won,vs_top5_lost,vs_top5_win_percentage,vs_top10_won,vs_top10_lost,vs_top10_win_percentage,after_winning_first_set_won,after_winning_first_set_lost,after_winning_first_set_win_percentage,after_losing_first_set_won,after_losing_first_set_lost,after_losing_first_set_win_percentage,tie_breaks_won,tie_breaks_lost,tie_breaks_win_percentage,deciding_set_tbs_won,deciding_set_tbs_lost,deciding_set_tbs_win_percentage,id,Rank,Move,Player name,Country,Points
4716,Marcel,Granollers,Marcel Granollers,12/04/86,ESP,191.0,,R,2.0,t,2003.0,"$11,367,338",https://en.wikipedia.org/wiki/Marcel_Granollers,36 years 6 mons 18 days,,,19.0,23/07/12,1635.0,16/07/12,,,29.0,04/11/13,2004.0,04/11/13,282.0,6,0,4,0,0,0,0,0,0,4716.0,202.0,250.0,0.45,36.0,44.0,0.45,,,0.0,,,0.0,33.0,57.0,0.37,,,0.0,34.0,45.0,0.43,97.0,100.0,0.49,2.0,1.0,0.67,0.0,3.0,0.0,166.0,205.0,0.45,36.0,45.0,0.44,83.0,118.0,0.41,102.0,111.0,0.48,17.0,21.0,0.45,,,0.0,175.0,211.0,0.45,27.0,39.0,0.41,72.0,67.0,0.52,11.0,6.0,0.65,4.0,3.0,0.57,0.0,2.0,0.0,2.0,18.0,0.1,6.0,36.0,0.14,169.0,49.0,0.78,32.0,201.0,0.14,68.0,84.0,0.45,4.0,8.0,0.33,GranollersMarcel,,,,,
4728,Kevin,Anderson,Kevin Anderson,18/05/86,RSA,203.0,,R,2.0,t,2007.0,"US$17,526,008 32nd all-time leader in earnings",https://en.wikipedia.org/wiki/Kevin_Anderson_(tennis),36 years 5 mons 12 days,79.0,829.0,5.0,16/07/18,4845.0,28/01/19,30.0,1992.0,6.0,15/04/19,2181.0,07/01/19,119.0,27,0,7,0,0,0,0,0,0,4728.0,352.0,247.0,0.59,76.0,47.0,0.62,2.0,2.0,0.5,,,0.0,91.0,79.0,0.54,1.0,1.0,0.5,54.0,41.0,0.57,118.0,75.0,0.61,8.0,1.0,0.89,2.0,1.0,0.67,269.0,199.0,0.57,83.0,48.0,0.63,248.0,166.0,0.6,59.0,53.0,0.53,45.0,28.0,0.62,,,0.0,305.0,209.0,0.59,47.0,38.0,0.55,115.0,81.0,0.59,17.0,11.0,0.61,7.0,13.0,0.35,0.0,6.0,0.0,11.0,33.0,0.25,18.0,71.0,0.2,272.0,48.0,0.85,80.0,198.0,0.29,213.0,178.0,0.54,28.0,15.0,0.65,AndersonKevin,,,,,
4742,Rafael,Nadal,Rafael Nadal,03/06/86,ESP,185.0,85.0,L,2.0,t,2001.0,"US$124,961,595 3rd all-time leader in earnings",https://en.wikipedia.org/wiki/Rafael_Nadal,36 years 4 mons 27 days,6.0,4875.0,1.0,18/08/08,15390.0,20/04/09,2.0,2357.0,1.0,16/06/08,2552.0,09/09/13,3.0,846,209,88,57,20,0,0,36,1,4742.0,1026.0,208.0,0.83,291.0,41.0,0.88,20.0,16.0,0.56,,,0.0,398.0,83.0,0.83,10.0,2.0,0.83,165.0,25.0,0.87,109.0,38.0,0.74,29.0,1.0,0.97,4.0,2.0,0.67,704.0,165.0,0.81,322.0,43.0,0.88,489.0,139.0,0.78,464.0,43.0,0.92,71.0,20.0,0.78,2.0,6.0,0.25,943.0,168.0,0.85,83.0,40.0,0.67,171.0,77.0,0.69,22.0,12.0,0.65,88.0,37.0,0.7,22.0,19.0,0.54,88.0,61.0,0.59,178.0,99.0,0.64,907.0,47.0,0.95,119.0,161.0,0.43,249.0,162.0,0.61,21.0,17.0,0.55,NadalRafael,2.0,-,Nadal Rafael,Spain,5820
4752,Richard,Gasquet,Richard Gasquet,18/06/86,FRA,183.0,75.0,R,1.0,t,2002.0,"US$18,996,030 29th all-time leader in earnings",https://en.wikipedia.org/wiki/Richard_Gasquet,36 years 4 mons 12 days,86.0,807.0,7.0,09/07/07,3365.0,22/04/13,57.0,1901.0,9.0,08/10/07,2196.0,08/02/16,92.0,38,0,15,0,0,0,0,0,0,4752.0,562.0,345.0,0.62,109.0,63.0,0.63,1.0,5.0,0.17,,,0.0,139.0,106.0,0.57,1.0,1.0,0.5,71.0,55.0,0.56,227.0,105.0,0.68,14.0,10.0,0.58,,,0.0,440.0,274.0,0.62,122.0,71.0,0.63,330.0,209.0,0.61,151.0,94.0,0.62,71.0,35.0,0.67,9.0,7.0,0.56,438.0,266.0,0.62,124.0,79.0,0.61,144.0,105.0,0.58,10.0,13.0,0.43,15.0,17.0,0.47,1.0,16.0,0.06,9.0,60.0,0.13,34.0,109.0,0.24,467.0,66.0,0.88,95.0,279.0,0.25,206.0,169.0,0.55,20.0,13.0,0.61,GasquetRichard,71.0,1,Gasquet Richard,France,740
4789,Gael,Monfils,Gael Monfils,01/09/86,FRA,193.0,80.0,R,2.0,t,2004.0,"US$19,971,577 24th all-time leader in earnings",https://en.wikipedia.org/wiki/Gael_Monfils,36 years 1 mon 29 days,21.0,2158.0,6.0,07/11/16,3815.0,17/10/16,28.0,2001.0,7.0,28/11/10,2189.0,12/09/16,86.0,42,0,10,0,0,0,0,0,0,4789.0,511.0,295.0,0.63,114.0,57.0,0.67,0.0,2.0,0.0,,,0.0,114.0,84.0,0.58,6.0,3.0,0.67,82.0,44.0,0.65,182.0,100.0,0.65,12.0,3.0,0.8,1.0,2.0,0.33,388.0,236.0,0.62,123.0,59.0,0.68,333.0,172.0,0.66,130.0,88.0,0.6,41.0,31.0,0.57,6.0,4.0,0.6,380.0,231.0,0.62,131.0,64.0,0.67,140.0,110.0,0.56,18.0,17.0,0.51,10.0,22.0,0.31,1.0,18.0,0.05,12.0,50.0,0.19,33.0,83.0,0.28,425.0,62.0,0.87,85.0,233.0,0.27,203.0,154.0,0.57,15.0,22.0,0.41,GaelMonfils,52.0,-,Monfils Gael,France,880
4794,Denis,Istomin,Denis Istomin,07/09/86,UZB,188.0,,R,2.0,t,2004.0,"US$ 6,173,069",https://en.wikipedia.org/wiki/Denis_Istomin,36 years 1 mon 23 days,,,33.0,13/08/12,1217.0,06/08/12,171.0,1700.0,31.0,14/07/14,1987.0,07/07/14,424.0,2,0,2,0,0,0,0,0,0,4794.0,229.0,264.0,0.46,35.0,45.0,0.44,,,0.0,,,0.0,18.0,39.0,0.32,2.0,3.0,0.4,16.0,31.0,0.34,123.0,130.0,0.49,35.0,16.0,0.69,,,0.0,163.0,207.0,0.44,66.0,57.0,0.54,127.0,156.0,0.45,59.0,72.0,0.45,41.0,35.0,0.54,0.0,1.0,0.0,185.0,213.0,0.46,44.0,51.0,0.46,70.0,77.0,0.48,14.0,10.0,0.58,2.0,3.0,0.4,0.0,6.0,0.0,2.0,22.0,0.08,2.0,36.0,0.05,180.0,52.0,0.78,49.0,212.0,0.19,127.0,115.0,0.52,11.0,13.0,0.46,DenisIstomin,478.0,28,Istomin Denis,Uzbekistan,78
4865,James,Ward,James Ward,09/02/87,GBR,190.0,,R,2.0,t,2006.0,"$1,544,846",https://en.wikipedia.org/wiki/James_Ward_(tennis),35 years 8 mons 21 days,,,89.0,13/07/15,573.0,13/07/15,,,94.0,13/06/11,1822.0,13/06/11,,0,0,0,0,0,0,0,0,0,4865.0,25.0,61.0,0.29,3.0,13.0,0.19,,,0.0,,,0.0,1.0,3.0,0.25,,,0.0,1.0,7.0,0.13,10.0,27.0,0.27,10.0,11.0,0.48,,,0.0,14.0,39.0,0.26,11.0,22.0,0.33,11.0,22.0,0.33,0.0,7.0,0.0,13.0,32.0,0.29,,,0.0,24.0,59.0,0.29,1.0,2.0,0.33,9.0,24.0,0.27,5.0,4.0,0.56,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,19.0,0.49,7.0,42.0,0.14,13.0,22.0,0.37,1.0,3.0,0.25,JamesWard,,,,,
4868,Jeremy,Chardy,Jeremy Chardy,12/02/87,FRA,187.0,,R,2.0,t,2005.0,"$10,199,513",https://en.wikipedia.org/wiki/Jeremy_Chardy,35 years 8 mons 18 days,,,25.0,28/01/13,1486.0,08/07/13,47.0,1932.0,23.0,14/09/15,2016.0,14/09/15,403.0,3,0,1,0,0,0,0,0,0,4868.0,297.0,303.0,0.5,53.0,54.0,0.5,,,0.0,,,0.0,71.0,85.0,0.46,3.0,1.0,0.75,42.0,46.0,0.48,121.0,114.0,0.51,5.0,2.0,0.71,2.0,1.0,0.67,241.0,247.0,0.49,56.0,56.0,0.5,161.0,170.0,0.49,107.0,100.0,0.52,29.0,33.0,0.47,,,0.0,254.0,254.0,0.5,43.0,49.0,0.47,100.0,82.0,0.55,13.0,7.0,0.65,1.0,2.0,0.33,0.0,6.0,0.0,4.0,37.0,0.1,12.0,67.0,0.15,233.0,39.0,0.86,63.0,264.0,0.19,152.0,165.0,0.48,24.0,16.0,0.6,ChardyJeremy,,,,,
4893,Matthias,Bachinger,Matthias Bachinger,02/04/87,GER,188.0,,R,2.0,t,2005.0,"$1,665,630",https://en.wikipedia.org/wiki/Matthias_Bachinger,35 years 6 mons 28 days,,,85.0,15/08/11,625.0,01/08/11,,,97.0,14/09/20,1825.0,25/02/19,,0,0,0,0,0,0,0,0,0,4893.0,31.0,55.0,0.36,2.0,9.0,0.18,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,1.0,7.0,0.13,28.0,38.0,0.42,,,0.0,,,0.0,29.0,46.0,0.39,2.0,9.0,0.18,18.0,29.0,0.38,11.0,19.0,0.37,2.0,7.0,0.22,,,0.0,17.0,39.0,0.3,14.0,16.0,0.47,17.0,16.0,0.52,0.0,2.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,5.0,0.0,25.0,13.0,0.66,6.0,42.0,0.13,17.0,26.0,0.4,3.0,4.0,0.43,BachingerMatthias,484.0,16,Bachinger Matthias,Germany,76
4894,Robin,Haase,Robin Haase,06/04/87,NED,190.0,,R,2.0,t,2005.0,"$7,619,651",https://en.wikipedia.org/wiki/Robin_Haase,35 years 6 mons 24 days,,,33.0,30/07/12,1220.0,19/02/18,96.0,1828.0,44.0,26/09/11,1946.0,12/09/11,383.0,3,0,2,0,0,0,0,0,0,4894.0,229.0,270.0,0.46,20.0,44.0,0.31,,,0.0,,,0.0,34.0,48.0,0.41,0.0,2.0,0.0,25.0,45.0,0.36,122.0,116.0,0.51,28.0,15.0,0.65,,,0.0,192.0,213.0,0.47,37.0,57.0,0.39,118.0,151.0,0.44,87.0,85.0,0.51,22.0,33.0,0.4,1.0,1.0,0.5,191.0,215.0,0.47,38.0,55.0,0.41,95.0,100.0,0.49,9.0,14.0,0.39,2.0,3.0,0.4,0.0,3.0,0.0,2.0,15.0,0.12,7.0,30.0,0.19,171.0,59.0,0.74,58.0,211.0,0.22,91.0,138.0,0.4,7.0,15.0,0.32,HaaseRobin,263.0,6,Haase Robin,Netherlands,200
4913,Andy,Murray,Andy Murray,15/05/87,GBR,190.0,84.0,R,2.0,t,2005.0,"US$62,152,513 4th all-time leader in earnings",https://en.wikipedia.org/wiki/Andy_Murray_(tennis),35 years 5 mons 15 days,,,1.0,07/11/16,12685.0,21/11/16,17.0,2054.0,2.0,19/04/09,2500.0,21/11/16,13.0,315,41,46,20,3,1,0,14,2,4913.0,691.0,214.0,0.76,192.0,49.0,0.8,16.0,11.0,0.59,,,0.0,218.0,87.0,0.71,12.0,1.0,0.92,89.0,28.0,0.76,133.0,35.0,0.79,31.0,3.0,0.91,,,0.0,469.0,162.0,0.74,222.0,52.0,0.81,466.0,141.0,0.77,105.0,47.0,0.69,110.0,23.0,0.83,8.0,3.0,0.73,559.0,171.0,0.77,132.0,43.0,0.75,167.0,74.0,0.69,25.0,13.0,0.66,46.0,22.0,0.68,12.0,29.0,0.29,52.0,68.0,0.43,104.0,88.0,0.54,578.0,42.0,0.93,113.0,172.0,0.4,209.0,134.0,0.61,22.0,12.0,0.65,AndyMurray,50.0,4,Murray Andy,Great Britain,920
4914,Leonardo,Mayer,Leonardo Mayer,15/05/87,ARG,191.0,,R,1.0,t,2003.0,"US$7,035,089",https://en.wikipedia.org/wiki/Leonardo_Mayer,35 years 5 mons 15 days,,,21.0,22/06/15,1605.0,29/06/15,,,28.0,11/08/14,1999.0,19/09/14,325.0,5,0,2,0,0,0,0,0,0,4914.0,179.0,197.0,0.48,34.0,39.0,0.47,,,0.0,,,0.0,26.0,30.0,0.46,,,0.0,29.0,32.0,0.48,76.0,92.0,0.45,11.0,4.0,0.73,3.0,0.0,1.0,135.0,155.0,0.47,44.0,42.0,0.51,70.0,93.0,0.43,93.0,85.0,0.52,16.0,19.0,0.46,,,0.0,165.0,174.0,0.49,14.0,23.0,0.38,47.0,71.0,0.4,3.0,5.0,0.38,2.0,3.0,0.4,0.0,4.0,0.0,0.0,18.0,0.0,2.0,33.0,0.06,138.0,43.0,0.76,41.0,154.0,0.21,114.0,98.0,0.54,10.0,12.0,0.45,LeonardoMayer,,,,,
4920,Novak,Djokovic,Novak Djokovic,22/05/87,SRB,188.0,77.0,R,2.0,t,2003.0,"US$153,120,635 All-time leader in earnings",https://en.wikipedia.org/wiki/Novak_Djokovic_(tennis),35 years 5 mons 8 days,1.0,10940.0,1.0,04/07/11,16950.0,06/06/16,1.0,2416.0,1.0,21/03/11,2629.0,01/02/16,1.0,964,347,86,62,20,5,0,37,0,4920.0,982.0,197.0,0.83,323.0,46.0,0.88,38.0,16.0,0.7,,,0.0,374.0,81.0,0.82,13.0,6.0,0.68,108.0,17.0,0.86,84.0,24.0,0.78,34.0,7.0,0.83,8.0,0.0,1.0,630.0,144.0,0.81,352.0,53.0,0.87,627.0,116.0,0.84,244.0,59.0,0.81,102.0,18.0,0.85,9.0,4.0,0.69,848.0,156.0,0.84,134.0,41.0,0.77,194.0,71.0,0.73,35.0,10.0,0.78,85.0,37.0,0.7,14.0,17.0,0.45,107.0,72.0,0.6,227.0,102.0,0.69,854.0,35.0,0.96,128.0,161.0,0.44,274.0,151.0,0.64,19.0,8.0,0.7,DjokovicNovak,8.0,-,Djokovic Novak,Serbia,3320
4921,Fabio,Fognini,Fabio Fognini,24/05/87,ITA,178.0,,R,2.0,t,2004.0,"US$15,592,392 36th all-time leader in earnings",https://en.wikipedia.org/wiki/Fabio_Fognini,35 years 5 mons 6 days,37.0,1494.0,9.0,15/07/19,2920.0,13/05/19,53.0,1915.0,14.0,11/04/14,2112.0,20/04/14,155.0,18,0,9,1,0,0,0,1,0,4921.0,385.0,338.0,0.53,64.0,52.0,0.55,,,0.0,,,0.0,85.0,94.0,0.47,4.0,3.0,0.57,61.0,53.0,0.54,146.0,123.0,0.54,22.0,9.0,0.71,3.0,4.0,0.43,302.0,278.0,0.52,83.0,60.0,0.58,147.0,162.0,0.48,214.0,155.0,0.58,22.0,20.0,0.52,0.0,1.0,0.0,351.0,296.0,0.54,34.0,42.0,0.45,141.0,103.0,0.58,23.0,14.0,0.62,9.0,10.0,0.47,1.0,7.0,0.13,7.0,43.0,0.14,15.0,69.0,0.18,287.0,63.0,0.82,98.0,275.0,0.26,147.0,116.0,0.56,21.0,13.0,0.62,FabioFognini,56.0,-,Fognini Fabio,Italy,843
4942,Marsel,Ilhan,Marsel Ilhan,11/06/87,TUR,191.0,,R,2.0,t,2006.0,"$1,380,682",https://en.wikipedia.org/wiki/Marsel_Ilhan,35 years 4 mons 19 days,,,77.0,02/03/15,657.0,13/07/15,,,98.0,24/07/15,1822.0,26/10/15,,0,0,0,0,0,0,0,0,0,4942.0,33.0,59.0,0.36,7.0,12.0,0.37,,,0.0,,,0.0,3.0,7.0,0.3,,,0.0,5.0,12.0,0.29,5.0,23.0,0.18,13.0,5.0,0.72,,,0.0,14.0,42.0,0.25,19.0,17.0,0.53,20.0,32.0,0.38,6.0,18.0,0.25,4.0,8.0,0.33,1.0,1.0,0.5,29.0,48.0,0.38,4.0,11.0,0.27,11.0,14.0,0.44,7.0,2.0,0.78,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,23.0,5.0,0.82,9.0,54.0,0.14,14.0,20.0,0.41,1.0,4.0,0.2,IlhanMarsel,799.0,15,Ilhan Marsel,Turkey,23
4994,Mischa,Zverev,Mischa Zverev,22/08/87,GER,191.0,,L,2.0,t,2005.0,"US$5,734,809",https://en.wikipedia.org/wiki/Mischa_Zverev,35 years 2 mons 8 days,,,25.0,24/07/17,1664.0,25/09/17,,,37.0,30/01/17,1968.0,30/01/17,462.0,2,0,1,0,0,0,0,0,0,4994.0,133.0,199.0,0.4,16.0,28.0,0.36,,,0.0,,,0.0,18.0,34.0,0.35,,,0.0,9.0,31.0,0.23,90.0,105.0,0.46,0.0,1.0,0.0,,,0.0,117.0,171.0,0.41,16.0,28.0,0.36,78.0,114.0,0.41,25.0,54.0,0.32,30.0,30.0,0.5,0.0,1.0,0.0,94.0,155.0,0.38,39.0,44.0,0.47,49.0,59.0,0.45,4.0,4.0,0.5,1.0,2.0,0.33,1.0,1.0,0.5,3.0,12.0,0.2,7.0,25.0,0.22,112.0,37.0,0.75,21.0,162.0,0.11,66.0,79.0,0.46,8.0,7.0,0.53,MischaZverev,1523.0,7,Zverev Mischa,Germany,2
5006,Illya,Marchenko,Illya Marchenko,08/09/87,UKR,185.0,,R,2.0,t,2006.0,"US$2,193,661",https://en.wikipedia.org/wiki/Illya_Marchenko,35 years 1 mon 22 days,,,49.0,26/09/16,905.0,12/09/16,153.0,1731.0,71.0,18/01/16,1865.0,11/01/16,,0,0,0,0,0,0,0,0,0,5006.0,63.0,93.0,0.4,8.0,17.0,0.32,,,0.0,,,0.0,2.0,7.0,0.22,0.0,1.0,0.0,4.0,9.0,0.31,36.0,47.0,0.43,13.0,12.0,0.52,,,0.0,46.0,68.0,0.4,17.0,25.0,0.4,53.0,63.0,0.46,3.0,15.0,0.17,6.0,15.0,0.29,,,0.0,45.0,70.0,0.39,18.0,23.0,0.44,14.0,34.0,0.29,2.0,6.0,0.25,,,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,8.0,0.11,53.0,18.0,0.75,10.0,75.0,0.12,38.0,40.0,0.49,2.0,6.0,0.25,IllyaMarchenko,423.0,23,Marchenko Illya,Ukraine,104
5016,Sam,Querrey,Sam Querrey,07/10/87,USA,198.0,,R,2.0,t,2006.0,"US$ 12,702,816",https://en.wikipedia.org/wiki/Sam_Querrey,35 years 23 days,,,11.0,26/02/18,2595.0,19/02/18,77.0,1855.0,18.0,21/04/13,2068.0,12/04/13,160.0,17,0,10,0,0,0,0,0,0,5016.0,381.0,318.0,0.55,61.0,57.0,0.52,,,0.0,,,0.0,71.0,84.0,0.46,0.0,1.0,0.0,50.0,41.0,0.55,184.0,122.0,0.6,10.0,9.0,0.53,5.0,4.0,0.56,313.0,253.0,0.55,68.0,65.0,0.51,255.0,207.0,0.55,51.0,64.0,0.44,75.0,43.0,0.64,0.0,2.0,0.0,333.0,279.0,0.54,48.0,39.0,0.55,114.0,126.0,0.48,7.0,11.0,0.39,10.0,10.0,0.5,2.0,10.0,0.17,6.0,31.0,0.16,23.0,64.0,0.26,309.0,97.0,0.76,72.0,221.0,0.25,198.0,204.0,0.49,19.0,28.0,0.4,QuerreySam,327.0,3,Querrey Sam,USA,152
5034,Lukas,Lacko,Lukas Lacko,03/11/87,SVK,185.0,,R,2.0,t,2005.0,"US$3,496,356",https://en.wikipedia.org/wiki/Lukas_Lacko,34 years 11 mons 27 days,,,44.0,14/01/13,917.0,14/01/13,,,60.0,06/02/12,1886.0,06/02/12,,0,0,0,0,0,0,0,0,0,5034.0,98.0,148.0,0.4,15.0,33.0,0.31,,,0.0,,,0.0,2.0,12.0,0.14,0.0,1.0,0.0,13.0,20.0,0.39,51.0,69.0,0.43,17.0,13.0,0.57,,,0.0,70.0,105.0,0.4,28.0,43.0,0.39,73.0,102.0,0.42,5.0,20.0,0.2,19.0,26.0,0.42,,,0.0,79.0,119.0,0.4,19.0,29.0,0.4,31.0,39.0,0.44,7.0,7.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,76.0,23.0,0.77,22.0,124.0,0.15,54.0,53.0,0.5,4.0,2.0,0.67,LackoLukas,984.0,153,Lacko Lukas,Slovakia,11
5044,Matthew,Ebden,Matthew Ebden,26/11/87,AUS,188.0,,R,2.0,t,2006.0,"US$3,611,696",https://en.wikipedia.org/wiki/Matthew_Ebden,34 years 11 mons 4 days,,,39.0,22/10/18,1134.0,15/10/18,106.0,1806.0,54.0,15/10/18,1913.0,15/10/18,,0,0,0,0,0,0,0,0,0,5044.0,79.0,127.0,0.38,10.0,22.0,0.31,,,0.0,,,0.0,13.0,15.0,0.46,,,0.0,7.0,18.0,0.28,45.0,72.0,0.38,4.0,0.0,1.0,,,0.0,67.0,105.0,0.39,12.0,22.0,0.35,58.0,89.0,0.39,1.0,13.0,0.07,20.0,25.0,0.44,,,0.0,68.0,109.0,0.38,11.0,18.0,0.38,33.0,31.0,0.52,1.0,3.0,0.25,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,3.0,11.0,0.21,60.0,25.0,0.71,19.0,102.0,0.16,30.0,42.0,0.42,7.0,4.0,0.64,EbdenMatthew,737.0,4,Ebden Matthew,Australia,28
5055,Mikhail,Kukushkin,Mikhail Kukushkin,26/12/87,KAZ,183.0,,R,2.0,t,2006.0,"US$ 6,266,440",https://en.wikipedia.org/wiki/Mikhail_Kukushkin,34 years 10 mons 4 days,,,39.0,25/02/19,1075.0,25/02/19,131.0,1762.0,41.0,25/02/19,1943.0,25/02/19,510.0,1,0,1,0,0,0,0,0,0,5055.0,169.0,221.0,0.43,28.0,41.0,0.41,,,0.0,,,0.0,23.0,34.0,0.4,1.0,2.0,0.33,16.0,29.0,0.36,73.0,99.0,0.42,26.0,15.0,0.63,2.0,1.0,0.67,122.0,169.0,0.42,47.0,52.0,0.47,116.0,133.0,0.47,36.0,61.0,0.37,15.0,24.0,0.38,1.0,2.0,0.33,117.0,172.0,0.4,52.0,49.0,0.51,48.0,65.0,0.42,10.0,10.0,0.5,1.0,3.0,0.25,0.0,5.0,0.0,1.0,19.0,0.05,4.0,37.0,0.1,139.0,44.0,0.76,30.0,177.0,0.14,79.0,89.0,0.47,6.0,9.0,0.4,KukushkinMikhail,239.0,3,Kukushkin Mikhail,Kazakhstan,227
5056,Andrea,Arnaboldi,Andrea Arnaboldi,27/12/87,ITA,175.0,,L,1.0,t,2006.0,"$872,675",https://en.wikipedia.org/wiki/Andrea_Arnaboldi,34 years 10 mons 3 days,,,153.0,12/10/15,367.0,26/10/15,,,146.0,18/07/16,1751.0,18/07/16,,0,0,0,0,0,0,0,0,0,5056.0,4.0,10.0,0.29,1.0,3.0,0.25,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,3.0,6.0,0.33,,,0.0,,,0.0,3.0,7.0,0.3,1.0,3.0,0.25,0.0,1.0,0.0,4.0,8.0,0.33,0.0,1.0,0.0,,,0.0,4.0,10.0,0.29,,,0.0,2.0,3.0,0.4,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,3.0,0.4,2.0,7.0,0.22,2.0,4.0,0.33,,,0.0,AndreaArnaboldi,265.0,22,Arnaboldi Andrea,Italy,199
5057,Thomaz,Bellucci,Thomaz Bellucci,30/12/87,BRA,188.0,,L,2.0,t,2005.0,"$5,353,273",https://en.wikipedia.org/wiki/Thomaz_Bellucci,34 years 10 mons,,,21.0,26/07/10,1732.0,26/07/10,,,33.0,23/07/12,1996.0,26/07/10,312.0,5,0,4,0,0,0,0,0,0,5057.0,200.0,217.0,0.48,23.0,36.0,0.39,,,0.0,,,0.0,33.0,53.0,0.38,3.0,3.0,0.5,19.0,30.0,0.39,101.0,80.0,0.56,21.0,15.0,0.58,,,0.0,162.0,167.0,0.49,38.0,50.0,0.43,66.0,103.0,0.39,128.0,101.0,0.56,6.0,12.0,0.33,0.0,1.0,0.0,179.0,194.0,0.48,21.0,23.0,0.48,76.0,86.0,0.47,9.0,7.0,0.56,4.0,4.0,0.5,0.0,5.0,0.0,2.0,18.0,0.1,6.0,37.0,0.14,155.0,52.0,0.75,45.0,165.0,0.21,104.0,100.0,0.51,6.0,14.0,0.3,BellucciThomaz,906.0,7,Bellucci Thomaz,Brazil,14
5070,Albert,Ramos,Albert Ramos,17/01/88,ESP,188.0,,L,2.0,t,2007.0,"US$8,162,087",https://en.wikipedia.org/wiki/Albert_Ramos,34 years 9 mons 13 days,45.0,1294.0,17.0,08/05/17,2180.0,08/05/17,76.0,1857.0,25.0,01/05/17,2014.0,01/05/17,290.0,6,0,3,0,0,0,0,0,0,5070.0,241.0,269.0,0.47,23.0,40.0,0.37,,,0.0,,,0.0,52.0,57.0,0.48,0.0,1.0,0.0,34.0,49.0,0.41,127.0,120.0,0.51,5.0,2.0,0.71,,,0.0,216.0,227.0,0.49,25.0,42.0,0.37,68.0,117.0,0.37,167.0,137.0,0.55,6.0,15.0,0.29,,,0.0,223.0,234.0,0.49,18.0,35.0,0.34,89.0,94.0,0.49,8.0,6.0,0.57,3.0,7.0,0.3,1.0,4.0,0.2,2.0,21.0,0.09,7.0,42.0,0.14,184.0,47.0,0.8,57.0,222.0,0.2,89.0,131.0,0.4,8.0,11.0,0.42,AlbertRamos,39.0,-,Albert Ramos,Spain,1075
